time,latitude,longitude,altitude
2023-02-15 02:44:08+00:00,47.392177,-121.397048,801.0
2023-02-15 02:44:09+00:00,47.392069,-121.396974,800.9
2023-02-15 02:44:10+00:00,47.392047,-121.396966,800.9
2023-02-15 02:44:11+00:00,47.392059,-121.396953,800.9
2023-02-15 02:44:12+00:00,47.392071,-121.396961,800.9
2023-02-15 02:44:13+00:00,47.392071,-121.396957,800.9
2023-02-15 02:44:14+00:00,47.392053,-121.396957,800.8
2023-02-15 02:44:15+00:00,47.392049,-121.396948,800.8
2023-02-15 02:44:16+00:00,47.392044,-121.396953,800.8
2023-02-15 02:44:17+00:00,47.392043,-121.396957,800.8
2023-02-15 02:44:18+00:00,47.392039,-121.396956,800.8
2023-02-15 02:44:19+00:00,47.392031,-121.396959,800.8
2023-02-15 02:44:20+00:00,47.392031,-121.396959,800.8
2023-02-15 02:44:21+00:00,47.392031,-121.396954,800.8
2023-02-15 02:44:22+00:00,47.392031,-121.396958,800.8
2023-02-15 02:44:23+00:00,47.39204,-121.396973,800.8
2023-02-15 02:44:24+00:00,47.39204,-121.396987,800.8
2023-02-15 02:44:25+00:00,47.392042,-121.39699,800.8
2023-02-15 02:44:26+00:00,47.392042,-121.397011,800.8
2023-02-15 02:44:27+00:00,47.392039,-121.397003,800.8
2023-02-15 02:44:28+00:00,47.392033,-121.397003,800.8
2023-02-15 02:44:29+00:00,47.392026,-121.397004,800.8
2023-02-15 02:44:30+00:00,47.39202,-121.397005,800.7
2023-02-15 02:44:31+00:00,47.392014,-121.397006,800.7
2023-02-15 02:44:32+00:00,47.392007,-121.397007,800.7
2023-02-15 02:44:33+00:00,47.392001,-121.397008,800.7
2023-02-15 02:44:34+00:00,47.391985,-121.397008,800.7
2023-02-15 02:44:35+00:00,47.391968,-121.397005,800.7
2023-02-15 02:44:36+00:00,47.391947,-121.397002,800.7
2023-02-15 02:44:37+00:00,47.39195,-121.396987,800.7
2023-02-15 02:44:38+00:00,47.391955,-121.396993,800.7
2023-02-15 02:44:39+00:00,47.391955,-121.396993,800.7
2023-02-15 02:44:40+00:00,47.391944,-121.396966,800.6
2023-02-15 02:44:41+00:00,47.391934,-121.396956,800.6
2023-02-15 02:44:42+00:00,47.391922,-121.396962,800.6
2023-02-15 02:44:43+00:00,47.391911,-121.396951,800.6
2023-02-15 02:44:44+00:00,47.3919,-121.396934,800.6
2023-02-15 02:44:45+00:00,47.391887,-121.396917,800.6
2023-02-15 02:44:46+00:00,47.391875,-121.396915,800.6
2023-02-15 02:44:47+00:00,47.391865,-121.396914,800.6
2023-02-15 02:44:48+00:00,47.391862,-121.39691,800.6
2023-02-15 02:44:49+00:00,47.391863,-121.396908,800.6
2023-02-15 02:44:50+00:00,47.391862,-121.396909,800.6
2023-02-15 02:44:51+00:00,47.391859,-121.396908,800.6
2023-02-15 02:44:52+00:00,47.391854,-121.396894,800.6
2023-02-15 02:44:53+00:00,47.391844,-121.396887,800.5
2023-02-15 02:44:54+00:00,47.391835,-121.396876,800.5
2023-02-15 02:44:55+00:00,47.391816,-121.39687,800.5
2023-02-15 02:44:56+00:00,47.391806,-121.396869,800.5
2023-02-15 02:44:57+00:00,47.391796,-121.396869,800.5
2023-02-15 02:44:58+00:00,47.391781,-121.396858,800.5
2023-02-15 02:44:59+00:00,47.391775,-121.396853,800.5
2023-02-15 02:45:00+00:00,47.391769,-121.396849,800.5
2023-02-15 02:45:01+00:00,47.391762,-121.396844,800.5
2023-02-15 02:45:02+00:00,47.391758,-121.396838,800.5
2023-02-15 02:45:03+00:00,47.391748,-121.396839,800.5
2023-02-15 02:45:04+00:00,47.391745,-121.39684,800.5
2023-02-15 02:45:05+00:00,47.391731,-121.396835,800.5
2023-02-15 02:45:06+00:00,47.391709,-121.396834,800.4
2023-02-15 02:45:07+00:00,47.3917,-121.396835,800.4
2023-02-15 02:45:08+00:00,47.39169,-121.396836,800.4
2023-02-15 02:45:09+00:00,47.39168,-121.396833,800.4
2023-02-15 02:45:10+00:00,47.391672,-121.396836,800.4
2023-02-15 02:45:11+00:00,47.391657,-121.396829,800.4
2023-02-15 02:45:12+00:00,47.391639,-121.396838,800.4
2023-02-15 02:45:13+00:00,47.391631,-121.396838,800.4
2023-02-15 02:45:14+00:00,47.391624,-121.396839,800.4
2023-02-15 02:45:15+00:00,47.391609,-121.396834,800.4
2023-02-15 02:45:16+00:00,47.391597,-121.396823,800.4
2023-02-15 02:45:17+00:00,47.391582,-121.396812,800.4
2023-02-15 02:45:18+00:00,47.391576,-121.396808,800.4
2023-02-15 02:45:19+00:00,47.391572,-121.396807,800.4
2023-02-15 02:45:20+00:00,47.391565,-121.396804,800.4
2023-02-15 02:45:21+00:00,47.391554,-121.396801,800.4
2023-02-15 02:45:22+00:00,47.391541,-121.396799,800.4
2023-02-15 02:45:23+00:00,47.391535,-121.396797,800.4
2023-02-15 02:45:24+00:00,47.391521,-121.396792,800.4
2023-02-15 02:45:25+00:00,47.391514,-121.396789,800.4
2023-02-15 02:45:26+00:00,47.391507,-121.396786,800.4
2023-02-15 02:45:27+00:00,47.3915,-121.396783,800.4
2023-02-15 02:45:28+00:00,47.391493,-121.39678,800.4
2023-02-15 02:45:29+00:00,47.391485,-121.396777,800.4
2023-02-15 02:45:30+00:00,47.391476,-121.396779,800.4
2023-02-15 02:45:31+00:00,47.391474,-121.396773,800.4
2023-02-15 02:45:32+00:00,47.391474,-121.396777,800.4
2023-02-15 02:45:33+00:00,47.391469,-121.396775,800.4
2023-02-15 02:45:34+00:00,47.391467,-121.39677,800.5
2023-02-15 02:45:35+00:00,47.391461,-121.396766,800.5
2023-02-15 02:45:36+00:00,47.39145,-121.396767,800.5
2023-02-15 02:45:37+00:00,47.391448,-121.396766,800.5
2023-02-15 02:45:38+00:00,47.391439,-121.396765,800.5
2023-02-15 02:45:39+00:00,47.39143,-121.396772,800.5
2023-02-15 02:45:40+00:00,47.391426,-121.396772,800.5
2023-02-15 02:45:41+00:00,47.391425,-121.396772,800.5
2023-02-15 02:45:42+00:00,47.391423,-121.396771,800.5
2023-02-15 02:45:43+00:00,47.391422,-121.396771,800.5
2023-02-15 02:45:44+00:00,47.39142,-121.396771,800.5
2023-02-15 02:45:45+00:00,47.391419,-121.39677,800.5
2023-02-15 02:45:46+00:00,47.391418,-121.39677,800.5
2023-02-15 02:45:47+00:00,47.391416,-121.396769,800.5
2023-02-15 02:45:48+00:00,47.391415,-121.396769,800.5
2023-02-15 02:45:49+00:00,47.391413,-121.396768,800.5
2023-02-15 02:45:50+00:00,47.391412,-121.396768,800.5
2023-02-15 02:45:51+00:00,47.391411,-121.396768,800.5
2023-02-15 02:45:52+00:00,47.391409,-121.396767,800.5
2023-02-15 02:45:53+00:00,47.391408,-121.396767,800.5
2023-02-15 02:45:54+00:00,47.391406,-121.396766,800.5
2023-02-15 02:45:55+00:00,47.391405,-121.396766,800.5
2023-02-15 02:45:56+00:00,47.391404,-121.396765,800.5
2023-02-15 02:45:57+00:00,47.391402,-121.396765,800.5
2023-02-15 02:45:58+00:00,47.391401,-121.396765,800.5
2023-02-15 02:45:59+00:00,47.391399,-121.396764,800.5
