time,latitude,longitude,altitude
2023-02-18 16:57:50+00:00,47.771809,-121.001317,896.5
2023-02-18 16:57:51+00:00,47.771812,-121.001321,896.5
2023-02-18 16:57:52+00:00,47.771815,-121.001326,896.5
2023-02-18 16:57:53+00:00,47.771818,-121.001331,896.5
2023-02-18 16:57:54+00:00,47.771821,-121.001336,896.5
2023-02-18 16:57:55+00:00,47.771824,-121.001341,896.5
2023-02-18 16:57:56+00:00,47.771827,-121.001346,896.5
2023-02-18 16:57:57+00:00,47.77183,-121.001351,896.5
2023-02-18 16:57:58+00:00,47.771833,-121.001355,896.5
2023-02-18 16:57:59+00:00,47.771836,-121.00136,896.5
2023-02-18 16:58:00+00:00,47.771839,-121.001365,896.5
2023-02-18 16:58:01+00:00,47.771842,-121.00137,896.5
2023-02-18 16:58:02+00:00,47.771845,-121.001375,896.5
2023-02-18 16:58:03+00:00,47.771848,-121.00138,896.5
2023-02-18 16:58:04+00:00,47.771851,-121.001385,896.5
2023-02-18 16:58:05+00:00,47.771855,-121.001367,896.5
2023-02-18 16:58:06+00:00,47.771859,-121.001371,896.5
2023-02-18 16:58:07+00:00,47.771867,-121.001373,896.5
2023-02-18 16:58:08+00:00,47.771877,-121.00139,896.5
2023-02-18 16:58:09+00:00,47.771873,-121.001408,896.5
2023-02-18 16:58:10+00:00,47.771872,-121.00141,896.5
2023-02-18 16:58:11+00:00,47.771882,-121.001415,896.5
2023-02-18 16:58:12+00:00,47.771878,-121.001424,896.5
2023-02-18 16:58:13+00:00,47.771883,-121.001447,896.5
2023-02-18 16:58:14+00:00,47.77189,-121.001461,896.5
2023-02-18 16:58:15+00:00,47.77189,-121.001475,896.5
2023-02-18 16:58:16+00:00,47.771902,-121.001488,896.5
2023-02-18 16:58:17+00:00,47.77191,-121.001496,896.5
2023-02-18 16:58:18+00:00,47.771918,-121.001515,896.5
2023-02-18 16:58:19+00:00,47.771916,-121.00152,896.5
2023-02-18 16:58:20+00:00,47.771915,-121.001532,896.5
2023-02-18 16:58:21+00:00,47.771908,-121.001544,896.5
2023-02-18 16:58:22+00:00,47.771897,-121.00156,896.5
2023-02-18 16:58:23+00:00,47.771893,-121.001565,896.5
2023-02-18 16:58:24+00:00,47.77188,-121.001585,896.5
2023-02-18 16:58:25+00:00,47.771868,-121.001591,896.5
2023-02-18 16:58:26+00:00,47.771837,-121.001589,896.5
2023-02-18 16:58:27+00:00,47.771825,-121.001583,896.5
2023-02-18 16:58:28+00:00,47.771813,-121.001571,896.5
2023-02-18 16:58:29+00:00,47.771812,-121.001534,896.5
2023-02-18 16:58:30+00:00,47.771798,-121.001528,896.5
2023-02-18 16:58:31+00:00,47.771783,-121.001517,896.5
2023-02-18 16:58:32+00:00,47.771766,-121.001495,896.5
2023-02-18 16:58:33+00:00,47.771759,-121.001486,896.5
2023-02-18 16:58:34+00:00,47.771752,-121.001478,896.5
2023-02-18 16:58:35+00:00,47.771745,-121.001465,896.5
2023-02-18 16:58:36+00:00,47.771728,-121.001452,896.5
2023-02-18 16:58:37+00:00,47.771717,-121.001445,896.5
2023-02-18 16:58:38+00:00,47.771704,-121.001428,896.5
2023-02-18 16:58:39+00:00,47.771698,-121.001416,896.5
2023-02-18 16:58:40+00:00,47.771685,-121.001414,896.5
2023-02-18 16:58:41+00:00,47.771682,-121.001403,896.6
2023-02-18 16:58:42+00:00,47.771669,-121.001395,896.6
2023-02-18 16:58:43+00:00,47.771651,-121.001381,896.7
2023-02-18 16:58:44+00:00,47.771637,-121.001372,896.8
