time,latitude,longitude,altitude
2021-04-27 21:07:48+00:00,44.561601,-69.665433,114.8
2021-04-27 21:07:49+00:00,44.561601,-69.665433,114.8
2021-04-27 21:07:50+00:00,44.561601,-69.665433,114.8
2021-04-27 21:07:51+00:00,44.561601,-69.665433,114.8
2021-04-27 21:07:52+00:00,44.561576,-69.665418,114.9
2021-04-27 21:07:53+00:00,44.561584,-69.66542,114.7
2021-04-27 21:07:54+00:00,44.561592,-69.665423,114.8
2021-04-27 21:07:55+00:00,44.561599,-69.665425,114.8
2021-04-27 21:07:56+00:00,44.561607,-69.665428,114.8
2021-04-27 21:07:57+00:00,44.561615,-69.66543,114.6
2021-04-27 21:07:58+00:00,44.561623,-69.665433,114.6
2021-04-27 21:08:47+00:00,44.561631,-69.665435,114.6
2021-04-27 21:08:48+00:00,44.561638,-69.665438,114.6
2021-04-27 21:08:49+00:00,44.561646,-69.66544,114.4
2021-04-27 21:08:50+00:00,44.561654,-69.665443,114.4
2021-04-27 21:08:51+00:00,44.561612,-69.665443,114.6
2021-04-27 21:08:52+00:00,44.561596,-69.665443,114.8
2021-04-27 21:08:53+00:00,44.561561,-69.665435,114.9
2021-04-27 21:08:54+00:00,44.561521,-69.665417,115.1
2021-04-27 21:08:55+00:00,44.561477,-69.665396,115.7
2021-04-27 21:08:56+00:00,44.561428,-69.665376,115.5
2021-04-27 21:08:57+00:00,44.561375,-69.66536,115.4
2021-04-27 21:08:58+00:00,44.561322,-69.665351,115.3
2021-04-27 21:08:59+00:00,44.561269,-69.665343,115.5
2021-04-27 21:09:00+00:00,44.561213,-69.665335,115.2
2021-04-27 21:09:01+00:00,44.561155,-69.665334,115.2
2021-04-27 21:09:02+00:00,44.561094,-69.665342,115.5
2021-04-27 21:09:03+00:00,44.561029,-69.665362,115.3
2021-04-27 21:09:04+00:00,44.560944,-69.665413,115.5
2021-04-27 21:09:05+00:00,44.560874,-69.665432,115.7
2021-04-27 21:09:06+00:00,44.560801,-69.665455,115.6
2021-04-27 21:09:07+00:00,44.560738,-69.665455,115.5
2021-04-27 21:09:08+00:00,44.560681,-69.665414,114.8
2021-04-27 21:09:09+00:00,44.560615,-69.665368,114.0
2021-04-27 21:09:10+00:00,44.560579,-69.66526,113.0
2021-04-27 21:09:11+00:00,44.560538,-69.665167,112.2
2021-04-27 21:09:12+00:00,44.56049,-69.665057,110.8
2021-04-27 21:09:13+00:00,44.560427,-69.664955,109.6
2021-04-27 21:09:14+00:00,44.560373,-69.664838,107.7
2021-04-27 21:09:15+00:00,44.560328,-69.664703,106.2
2021-04-27 21:09:16+00:00,44.560294,-69.664544,104.6
2021-04-27 21:09:17+00:00,44.560265,-69.664396,103.7
2021-04-27 21:09:18+00:00,44.560262,-69.664235,102.0
2021-04-27 21:09:19+00:00,44.560269,-69.664062,101.0
2021-04-27 21:09:20+00:00,44.560269,-69.663907,99.2
2021-04-27 21:09:21+00:00,44.560272,-69.663736,97.8
2021-04-27 21:09:22+00:00,44.560273,-69.663562,96.7
2021-04-27 21:09:23+00:00,44.560277,-69.663378,95.1
2021-04-27 21:09:24+00:00,44.560279,-69.663204,94.3
2021-04-27 21:09:25+00:00,44.560288,-69.663037,93.2
2021-04-27 21:09:26+00:00,44.560302,-69.662874,92.0
2021-04-27 21:09:27+00:00,44.560315,-69.66271,89.9
2021-04-27 21:09:28+00:00,44.560341,-69.66255,88.4
2021-04-27 21:09:29+00:00,44.560377,-69.662383,87.4
2021-04-27 21:09:30+00:00,44.560412,-69.662221,86.9
2021-04-27 21:09:31+00:00,44.560443,-69.662052,86.5
2021-04-27 21:09:32+00:00,44.56047,-69.661894,86.0
2021-04-27 21:09:33+00:00,44.5605,-69.66175,85.1
2021-04-27 21:09:34+00:00,44.560524,-69.66161,84.9
2021-04-27 21:09:35+00:00,44.560543,-69.661484,84.7
2021-04-27 21:09:36+00:00,44.560554,-69.661387,84.6
2021-04-27 21:09:37+00:00,44.560574,-69.66131,84.4
2021-04-27 21:09:38+00:00,44.56061,-69.661257,84.2
2021-04-27 21:09:39+00:00,44.560633,-69.661201,84.1
2021-04-27 21:09:40+00:00,44.560642,-69.661135,83.9
2021-04-27 21:09:41+00:00,44.560612,-69.661085,83.6
2021-04-27 21:09:42+00:00,44.560573,-69.661033,83.4
2021-04-27 21:09:43+00:00,44.560515,-69.660971,82.9
2021-04-27 21:09:44+00:00,44.560458,-69.660909,82.5
