time,latitude,longitude,altitude
2022-04-25 18:36:50+00:00,47.466437,-121.931222,420.7
2022-04-25 18:36:51+00:00,47.466415,-121.931241,420.7
2022-04-25 18:36:52+00:00,47.466415,-121.931242,420.7
2022-04-25 18:36:53+00:00,47.466409,-121.931219,420.7
2022-04-25 18:36:54+00:00,47.466429,-121.931187,420.7
2022-04-25 18:36:55+00:00,47.466438,-121.931178,420.7
2022-04-25 18:36:56+00:00,47.466452,-121.931156,420.7
2022-04-25 18:36:57+00:00,47.466449,-121.931144,420.8
2022-04-25 18:36:58+00:00,47.466441,-121.931135,420.8
2022-04-25 18:36:59+00:00,47.466438,-121.931117,420.8
2022-04-25 18:37:00+00:00,47.466435,-121.9311,420.8
2022-04-25 18:37:01+00:00,47.466431,-121.931082,420.8
2022-04-25 18:37:02+00:00,47.466428,-121.931065,420.8
2022-04-25 18:40:06+00:00,47.466425,-121.931047,420.8
2022-04-25 18:40:07+00:00,47.466421,-121.93103,420.8
2022-04-25 18:40:08+00:00,47.466418,-121.931012,420.8
2022-04-25 18:40:09+00:00,47.466422,-121.930976,420.8
2022-04-25 18:40:10+00:00,47.466421,-121.930952,420.9
2022-04-25 18:40:11+00:00,47.466421,-121.930928,420.9
2022-04-25 18:40:12+00:00,47.466434,-121.930881,420.9
2022-04-25 18:40:13+00:00,47.466459,-121.930855,420.9
2022-04-25 18:40:14+00:00,47.466475,-121.930852,421.7
2022-04-25 18:40:15+00:00,47.466486,-121.930847,421.7
2022-04-25 18:40:16+00:00,47.46651,-121.930816,421.7
2022-04-25 18:40:17+00:00,47.466516,-121.930801,421.8
2022-04-25 18:40:18+00:00,47.466534,-121.930782,421.8
2022-04-25 18:40:19+00:00,47.46654,-121.930774,421.8
2022-04-25 18:40:20+00:00,47.466551,-121.93076,421.8
2022-04-25 18:40:21+00:00,47.466552,-121.930757,421.9
2022-04-25 18:40:22+00:00,47.466554,-121.930754,421.9
2022-04-25 18:40:23+00:00,47.466556,-121.930751,421.9
2022-04-25 18:40:24+00:00,47.466557,-121.930748,421.9
2022-04-25 18:40:25+00:00,47.466559,-121.930745,421.9
2022-04-25 18:40:26+00:00,47.466561,-121.930743,421.9
2022-04-25 18:40:27+00:00,47.466562,-121.93074,421.9
2022-04-25 18:40:28+00:00,47.466564,-121.930737,421.9
2022-04-25 18:40:29+00:00,47.466565,-121.930734,421.9
2022-04-25 18:40:30+00:00,47.466567,-121.930731,421.9
2022-04-25 18:40:31+00:00,47.466569,-121.930729,421.9
2022-04-25 18:40:32+00:00,47.46657,-121.930726,421.9
2022-04-25 18:40:33+00:00,47.466572,-121.930723,421.9
2022-04-25 18:40:34+00:00,47.466593,-121.930708,421.9
2022-04-25 18:40:35+00:00,47.466599,-121.930696,421.9
2022-04-25 18:40:36+00:00,47.46662,-121.930686,421.9
2022-04-25 18:40:37+00:00,47.466619,-121.930671,421.9
2022-04-25 18:40:38+00:00,47.46662,-121.930654,421.9
2022-04-25 18:40:39+00:00,47.466639,-121.930614,422.0
2022-04-25 18:40:40+00:00,47.46665,-121.930585,422.0
2022-04-25 18:40:41+00:00,47.466657,-121.930576,422.0
2022-04-25 18:40:42+00:00,47.466663,-121.930566,422.0
2022-04-25 18:40:43+00:00,47.466672,-121.930544,422.0
2022-04-25 18:40:44+00:00,47.466675,-121.930527,422.0
2022-04-25 18:40:45+00:00,47.466678,-121.93051,422.0
2022-04-25 18:40:46+00:00,47.466691,-121.930461,422.1
2022-04-25 18:40:47+00:00,47.466693,-121.930417,422.2
2022-04-25 18:40:48+00:00,47.466697,-121.930389,422.2
2022-04-25 18:40:49+00:00,47.466698,-121.930369,422.3
2022-04-25 18:40:50+00:00,47.466703,-121.930371,422.3
2022-04-25 18:40:51+00:00,47.466712,-121.930331,422.4
2022-04-25 18:40:52+00:00,47.466719,-121.930288,422.5
2022-04-25 18:40:53+00:00,47.466721,-121.930274,422.5
2022-04-25 18:40:54+00:00,47.466726,-121.930228,422.6
2022-04-25 18:40:55+00:00,47.466729,-121.930213,422.7
2022-04-25 18:40:56+00:00,47.466735,-121.930184,422.8
2022-04-25 18:40:57+00:00,47.466737,-121.930166,422.8
2022-04-25 18:40:58+00:00,47.466745,-121.930119,423.0
2022-04-25 18:40:59+00:00,47.466747,-121.930105,423.1
2022-04-25 18:41:00+00:00,47.466752,-121.93007,423.3
2022-04-25 18:41:01+00:00,47.466754,-121.93005,423.4
2022-04-25 18:41:02+00:00,47.466755,-121.930033,423.5
2022-04-25 18:41:03+00:00,47.466759,-121.929999,423.7
2022-04-25 18:41:04+00:00,47.466767,-121.929968,423.9
2022-04-25 18:41:05+00:00,47.466768,-121.929953,424.0
2022-04-25 18:41:06+00:00,47.466773,-121.929912,424.3
2022-04-25 18:41:07+00:00,47.466782,-121.929873,424.6
2022-04-25 18:41:08+00:00,47.466788,-121.92983,425.0
2022-04-25 18:41:09+00:00,47.466794,-121.929772,425.6
2022-04-25 18:41:10+00:00,47.466792,-121.929752,425.8
2022-04-25 18:41:11+00:00,47.466797,-121.929712,426.2
2022-04-25 18:41:12+00:00,47.466806,-121.929671,426.7
2022-04-25 18:41:13+00:00,47.466818,-121.929618,427.2
