time,latitude,longitude,altitude
2020-09-26 17:38:19+00:00,43.791075,-70.331229,90.1
2020-09-26 17:38:20+00:00,43.791085,-70.331236,90.2
2020-09-26 17:38:21+00:00,43.79111,-70.331255,90.3
2020-09-26 17:38:22+00:00,43.791115,-70.331265,90.3
2020-09-26 17:38:23+00:00,43.791129,-70.331311,90.5
2020-09-26 17:38:24+00:00,43.791134,-70.331327,90.6
2020-09-26 17:38:25+00:00,43.791157,-70.331356,90.8
2020-09-26 17:38:26+00:00,43.791165,-70.331362,90.8
2020-09-26 17:38:27+00:00,43.791178,-70.331367,90.9
2020-09-26 17:38:28+00:00,43.791192,-70.331369,91.0
2020-09-26 17:38:29+00:00,43.791208,-70.331368,91.1
2020-09-26 17:38:30+00:00,43.791224,-70.331368,91.2
2020-09-26 17:38:31+00:00,43.791239,-70.33137,91.3
2020-09-26 17:38:32+00:00,43.791253,-70.331377,91.5
2020-09-26 17:38:33+00:00,43.791269,-70.331389,91.6
2020-09-26 17:38:34+00:00,43.791275,-70.331395,91.7
2020-09-26 17:38:35+00:00,43.79128,-70.3314,91.7
2020-09-26 17:38:36+00:00,43.791285,-70.331405,91.7
2020-09-26 17:38:37+00:00,43.791291,-70.331411,91.8
2020-09-26 17:38:38+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:39+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:40+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:41+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:42+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:43+00:00,43.791296,-70.331416,91.9
2020-09-26 17:38:44+00:00,43.791314,-70.331421,92.0
2020-09-26 17:38:45+00:00,43.791319,-70.331418,92.1
2020-09-26 17:38:46+00:00,43.791321,-70.331417,92.1
2020-09-26 17:38:47+00:00,43.791321,-70.331417,92.1
2020-09-26 17:38:48+00:00,43.791325,-70.331408,92.2
2020-09-26 17:38:49+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:50+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:51+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:52+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:53+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:54+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:55+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:56+00:00,43.791329,-70.331407,92.2
2020-09-26 17:38:57+00:00,43.791323,-70.331403,92.2
2020-09-26 17:38:58+00:00,43.79132,-70.331408,92.3
2020-09-26 17:38:59+00:00,43.79132,-70.331408,92.3
2020-09-26 17:39:42+00:00,43.791365,-70.331378,92.7
